Tags,Ticket,Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
,378181326,15/10/2025 15:19,16/10/2025 02:06,XAUUSD,Buy,0.010,0.00000,0.00000,4187.20000,4210.49000,0.0000,0.0000,2329.0,23.29,0.73,"",0,00:10:47:29,98.8,10h 39m,2128.0,0.23,2835.0,28.35,-662.0,-6.62,81.1,85.5,-506.00,-5.06
,378040775,15/10/2025 10:39,15/10/2025 13:47,XAUUSD,Sell,0.010,0.00000,0.00000,4205.37000,4193.23000,0.0000,0.0000,1214.0,12.14,0.38,"",0,00:03:08:13,100.0,3h 8m,189.0,0.00,1337.0,13.370000000000001,0.0,0.0,100.0,90.8,-123.00,-1.23
,377978046,15/10/2025 06:53,15/10/2025 10:38,XAUUSD,Buy,0.010,0.00000,0.00000,4188.90000,4206.88000,0.0000,0.0000,1798.0,17.98,0.57,"",0,00:03:45:32,100.0,3h 45m,480.0,0.00,1808.0,18.080000000000002,0.0,0.0,100.0,99.4,-10.00,-0.10
,349099415,15/10/2025 06:37,,,Deposit,0.000,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,77.30,0,"Deposit-Crypto-USDT(TRC20)-CPS",0,00:00:00:00,,,,,,,,,,,,
,335125720,03/09/2025 18:22,,,Deposit,0.000,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,3.47,0,"Cash Adjustment-Debt W/O",0,00:00:00:00,,,,,,,,,,,,
,363332037,03/09/2025 13:05,03/09/2025 18:21,USOUSD,Buy,0.010,0.00000,0.00000,64.60000,64.24000,0.0000,0.0000,-36.0,-3.58,-0.12,"",0,00:05:15:20,,,,,,,,,,,,
,363721399,02/09/2025 17:26,02/09/2025 19:15,XAUUSD,Sell,0.010,0.00000,0.00000,3504.07000,3526.61000,0.0000,0.0000,-2254.0,-22.54,-0.72,"",0,00:01:48:48,0.0,0s,3335.0,5000.00,0.0,0.0,-3335.0,-33.35,0.0,32.4,-2254.00,-22.54
,363580161,02/09/2025 13:38,02/09/2025 19:06,XAUUSD,Sell,0.010,0.00000,0.00000,3482.79000,3523.15000,0.0000,0.0000,-4036.0,-40.36,-1.28,"",0,00:05:28:04,0.0,0s,5154.0,10000.00,0.0,0.0,-5154.0,-51.54,0.0,21.7,-4036.00,-40.36
,363527403,02/09/2025 10:54,02/09/2025 19:00,XAUUSD,Sell,0.010,0.00000,0.00000,3474.16000,3521.41000,0.0000,0.0000,-4725.0,-47.25,-1.48,"",0,00:08:05:12,0.0,0s,5747.0,10000.00,0.0,0.0,-5747.0,-57.47,0.0,17.8,-4725.00,-47.25
,363718709,02/09/2025 17:24,02/09/2025 17:26,XAUUSD,Buy,0.020,0.00000,0.00000,3498.88000,3503.86000,0.0000,0.0000,498.0,9.96,0.31,"",0,00:00:02:17,,,,,,,,,,,,
